WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,IDA_NAME,WORK_DESCRIPTION,MP_NAME,FLAG,CONSTITUENCY_ID,LETTER_NO,ACTUAL_AMOUNT,Sno,CONSTITUENCY,ACTUAL_END_DATE,WORK_RECOMMENDATION_DTL_ID,WORK_ID,AVERAGE_RATING,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,WS/MP18225/2024-2025/143673-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Dr Karan Singh Yadav S/o Babu Singh ke Ghar ke samne Handpump,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/1,73926.0,3169,KAUSHAMBI(SC),13-Feb-2026,143673,88880,0.0,True,2009004,
Normal/Others,WS/MP18225/2024-2025/143674-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Ram Nath S/o Shri Pal ke Ghar ke samne Handpump,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/1,73934.0,3170,KAUSHAMBI(SC),05-Feb-2026,143674,88881,0.0,True,1987239,
Normal/Others,WS/MP18225/2024-2025/143678-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Kamta Prasad S/o Babu Lal ke Ghar ke samne Handpump,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/1,73913.0,3171,KAUSHAMBI(SC),13-Feb-2026,143678,88884,0.0,True,2010698,
Normal/Others,WS/MP18225/2024-2025/143672-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Karan Singh Yadav S/o Brij lal ke Ghar ke samne Handpump,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/1,73934.0,3172,KAUSHAMBI(SC),05-Feb-2026,143672,88885,0.0,True,1987225,
Normal/Others,WS/MP650/2024-2025/153956-Installing tube-wells and borewells,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),"Motor pump installation work with tube well mining for public use, including recharge pit, in Rakhi nagar ward-16 Vidhansabha indore-1 
",Shankar Lalwani,3,225,LN/MP650/2024-2025/98,437826.0,3173,INDORE,24-Feb-2025,153956,88891,0.0,True,1154884,
Normal/Others,"WS/MP18173/2024-2025/137445-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,TIRUVANNAMALAI(DISTRICT COLLECTOR TIRUVANNAMALAI_IDA),Providing Cement Concrete Pavement near Chettiyar Street in Eramalur Panchayat ,THARANIVENTHAN M S,3,383,LN/MP18173/2024-2025/2,199980.0,3174,ARANI,18-Feb-2025,137445,88922,0.0,True,1139087,
Normal/Others,WS/MP18178/2024-2025/174406-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Kudiraichandal Govt High School (70 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/20,1462020.0,3175,KALLAKURICHI,18-Feb-2025,174406,88926,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174407-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Ammaiyagaram Govt High School (30 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/21,626580.0,3176,KALLAKURICHI,18-Feb-2025,174407,88928,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174408-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Elavadi Govt High School (30 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/22,626580.0,3177,KALLAKURICHI,18-Feb-2025,174408,88930,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174409-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Chinnasalem Govt Girls Hr Sec School (60 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/23,1253160.0,3178,KALLAKURICHI,18-Feb-2025,174409,88931,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174410-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Thottiyam Govt High School (30 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/24,626580.0,3179,KALLAKURICHI,18-Feb-2025,174410,88933,0.0,,,
Normal/Others,WS/MP761/2024-2025/172347-Construction of community centers and community halls,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),"Construction of community hall in Mudiraj wada Near Peddamma Temple, Pachalanadukuda (V)",Arvind Dharmapuri,3,406,LN/MP761/2024-2025/108,300000.0,3180,NIZAMABAD,18-Feb-2025,172347,88937,0.0,,,
Repair and Renovation,WS/MP529/2024-2025/157361-Construction of rooms and halls in school and colleges,Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Repairs to dormitory block at Dr. B.R. Ambedkar Residential school for boys at Kota in Kota Mandal.,Maddila Gurumoorthy,3,11,LN/MP529/2024-2025/45,2000321.0,3181,TIRUPATI(SC),04-Jul-2025,157361,88939,0.0,True,1479940,
Normal/Others,"WS/MP858/2024-2025/158021-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA),"Construction CC road from Budu sk house to Dighirpar Kabarsthan at SAKULIPUR VILLAGE, UNDER CHANDIDAS NANOOR GP,EXECUTING AGENCY WILL BE EO NANOOR PANCHAYAT SAMITY.",Asit Kumar Mal ,3,513,LN/MP858/2024-2025/169,498811.0,3182,BOLPUR(SC),28-Feb-2025,158021,88940,0.0,True,1166340,
Normal/Others,WS/MP761/2024-2025/171645-Construction of boundary walls of existing public and community buildings,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),"Construction of Compound  wall to Community Hall in Vishwa Brahmin Wada, Bejjora (V)",Arvind Dharmapuri,3,406,LN/MP761/2024-2025/107,400000.0,3183,NIZAMABAD,18-Feb-2025,171645,88941,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174394-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Thiyagadurugam Govt Boys Higher Sec School (50 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/13,1044300.0,3184,KALLAKURICHI,18-Feb-2025,174394,88944,0.0,,,
Normal/Others,WS/MP18178/2024-2025/174395-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Thiyagadurugam Govt Girls Higher Sec School (50 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/14,1044300.0,3185,KALLAKURICHI,18-Feb-2025,174395,88945,0.0,,,
Normal/Others,"WS/MP858/2024-2025/158030-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA),"Construction of CC Road from Prokash hazra house to Sukumar Hazra houseat Palsa village under Daskhalgram II GP ,Executing Agency will be EO NANOOR PANCHAYET SAMITY.",Asit Kumar Mal ,3,513,LN/MP858/2024-2025/172,498805.0,3186,BOLPUR(SC),28-Feb-2025,158030,88946,0.0,True,1166259,
Normal/Others,WS/MP18178/2024-2025/174396-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Panaiyangal Govt High Sec School (30 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/15,626580.0,3187,KALLAKURICHI,18-Feb-2025,174396,88947,0.0,,,
Normal/Others,WS/MP18177/2024-2025/149332-Street lights,Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),installation of New High tower Lamp (12 mtrs high) Inside the weekly market in ward no:11 in modakurichi Panchayat - 2024 - 2025,K E PRAKASH,3,388,LN/MP18177/2024-2025/6,600000.0,3188,ERODE,18-Feb-2025,149332,88959,0.0,True,1139551,
Normal/Others,WS/MP18177/2024-2025/149334-Street lights,Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),Installation of New High tower light (12 mtrs high) at Alangkattu Valasu near karpaga vinayagar Kovil at ward no.13 in Modakurichi Town Panchayat - 2024- 2025,K E PRAKASH,3,388,LN/MP18177/2024-2025/7,600000.0,3189,ERODE,18-Feb-2025,149334,88966,0.0,True,1139578,
Normal/Others,WS/MP18338/2024-2025/155944-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN RENIKUNTA VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/280,100000.0,3190,BHONGIR,19-Feb-2025,155944,88969,0.0,,,
Normal/Others,WS/MP18183/2024-2025/140772-Construction of community centers and community halls,Tamil Nadu,THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),"Construction of New PDS Building in Thenparai Panchayat,mannargudi,thiruvarur",MURASOLI S,3,382,LN/MP18183/2024-2025/11,1186136.0,3191,THANJAVUR,20-Feb-2026,140772,88970,0.0,True,2031080,
Normal/Others,"WS/MP18208/2024-2025/150232-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),Construction work of C.C. Road from Lalganj Rautapaar connecting road to Masjid (Kankali Tola) block Bankati 200 metre,RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/17,1297410.0,3192,BASTI,23-Dec-2025,150232,88987,0.0,True,1870386,
Normal/Others,"WS/MP18208/2024-2025/150228-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),"Construction work of C.C. road from Ram Kesh's house to Ram Dev Mishra's house in village Nakthari, Rudhauli Block 100 metre",RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/14,609588.0,3193,BASTI,24-Dec-2025,150228,88989,0.0,True,1872281,
Normal/Others,"WS/MP18208/2024-2025/150239-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),"Construction work of C.C. road from village council Kusumha Anil Singh's house to Ram Bahadur's garden, Block Basti Sadar 100 metre",RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/24,624810.0,3194,BASTI,23-Dec-2025,150239,88992,0.0,True,1869935,
Normal/Others,"WS/MP18167/2024-2025/145175-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),"interlock road from gugoji temple to mageja ram meghwal's home.
working agency Gram Panchayat Sari.",BRIJENDRA SINGH OLA,3,354,LN/MP18167/2024-2025/2,498394.0,3195,JHUNJHUNU,07-Mar-2025,145175,88995,0.0,True,1190219,
Normal/Others,"WS/MP18167/2024-2025/145184-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),"Interlock road from mohan lal's home to the home of ummed s/o shera ram.
working agency Gram Panchayat Sari.
",BRIJENDRA SINGH OLA,3,354,LN/MP18167/2024-2025/2,492469.0,3196,JHUNJHUNU,07-Mar-2025,145184,88998,0.0,True,1190290,
Normal/Others,"WS/MP18208/2024-2025/150237-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),Construction work of C.C. road from Rohit's house in village Rasulpur to Abdul Sattar's house in block Saunghaat 125 metre,RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/22,772900.0,3197,BASTI,24-Dec-2025,150237,88999,0.0,True,1872289,
Normal/Others,"WS/MP18208/2024-2025/150244-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),"CC road construction work from Nibiya Bahrampur Road to GBM Convent School, block Saltua gopalpur 200 metre",RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/29,1410100.0,3198,BASTI,24-Dec-2025,150244,89005,0.0,True,1872345,
Normal/Others,"WS/MP18208/2024-2025/150097-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BASTI(DISTRICT MAGISTRATE BASTI_IDA),"Construction work of C.C. road from Dubaula Pachpedwa road to Nabi Ullah's shop till Majhowa Chaudhary pitch road, block Gaur 530 metre",RAM PRASAD CHAUDHARY,3,484,LN/MP18208/2024-2025/3,4016720.0,3199,BASTI,23-Dec-2025,150097,89011,0.0,True,1870113,
Normal/Others,"WS/MP423/2024-2025/141385-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Block ladaniya antargat panchayat belahi ward no 14 sthith ghurti lal ke ghar se mukhya sadak tk pcc sadak ka nirman karya ,Ramprit Mandal,3,62,LN/MP423/2024-2025/49,297842.0,3200,JHANJHARPUR,19-Feb-2025,141385,89013,0.0,,,
Normal/Others,"WS/MP423/2024-2025/141386-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Block ladaniya antargat panchayat belahi ward no 14 sthith braham baba sthan se mukhya sadak tk pcc sadak ka nirman karya,Ramprit Mandal,3,62,LN/MP423/2024-2025/49,297682.0,3201,JHANJHARPUR,19-Feb-2025,141386,89032,0.0,,,
Normal/Others,"WS/MP18023/2024-2025/140675-Construction of roads, link roads, pathways or any other road with or without drainage system",Assam,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction Of link road from Narayan Kalita house to Sabin Boro house at Jogipara , Dhupdhara.",BIJULI KALITA MEDHI,3,43,LN/MP18023/2024-2025/17,2800000.0,3202,GUWAHATI,27-Apr-2026,140675,89046,0.0,,,
Normal/Others,"WS/MP18023/2024-2025/140680-Construction of roads, link roads, pathways or any other road with or without drainage system",Assam,GOALPARA(Deputy Commissioner Goalpara_IDA),"Construction of road from Harimura bazar to Bijay Hajong house at Patalpur, Matia ",BIJULI KALITA MEDHI,3,43,LN/MP18023/2024-2025/18,2500000.0,3203,GUWAHATI,27-Apr-2026,140680,89052,0.0,,,
Normal/Others,WS/MP618/2024-2025/156175-Construction of community centers and community halls,Karnataka,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),"Construction of Community Hall in MURANAL RC Village, Property No.POW-01",Parvatagouda Chandanagouda Gaddigoudar,3,169,LN/MP618/2024-2025/67,497947.0,3204,BAGALKOT,20-Feb-2025,156175,89063,0.0,True,1145307,
Normal/Others,WS/MP825/2024-2025/150726-Lighting of public spaces,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),"Supply and Instalation of 1 no Mini Highmast at Tripura Roy Lane, Under ward no-11 of HMC at A.C 170  in MPLAD Scheme",Prasun Banerjee,3,518,LN/MP825/2024-2025/50,189183.0,3205,HOWRAH,02-Apr-2025,150726,89085,0.0,True,1300286,
Normal/Others,WS/MP18138/2024-2025/148813-Construction of toilet blocks,Mizoram,"Siaha(Deputy Commissioner, Siaha)",Construction of Urinal Shed at Vahia,RICHARD VANLALHMANGAIHA,3,297,LN/MP18138/2024-2025/9,250000.0,3206,MIZORAM (ST),11-Feb-2026,148813,89093,0.0,,,
Normal/Others,WS/MP18162/2024-2025/163639-Construction of footpaths and pedestrian ways,Rajasthan,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),Bada Devra ke pas Chauk me Pewar Block Kary Vill-Algwas GP Bhabhana,DAMODAR AGARWAL,3,353,LN/MP18162/2024-2025/16,499700.0,3207,BHILWARA,11-Jan-2026,163639,89103,0.0,,,
Normal/Others,WS/MP18311/2024-2025/149557-Construction of stadiums,Punjab,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),Construction of Stadium and play Ground at village Khizarabad ,MALVINDER SINGH KANG,3,329,LN/MP18311/2024-2025/36,500000.0,3208,ANANDPUR SAHIB,19-Jan-2026,149557,89115,0.0,True,1932809,
Normal/Others,WS/MP18178/2024-2025/174367-Purchase of furniture and fixtures for educational purposes,Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),Procurement and supply of bench and desk to Ariyalur Govt Boys Higher Sec School (46 set),MALAIYARASAN D,3,374,LN/MP18178/2024-2025/3,960756.0,3209,KALLAKURICHI,21-Nov-2025,174367,89127,0.0,,,
Normal/Others,"WS/MP18152/2024-2025/166731-Construction of roads, link roads, pathways or any other road with or without drainage system",Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),Laying of interlocking tiles on Entry Gate of Nehru Stadium,SARABJEET SINGH KHALSA,3,330,LN/MP18152/2024-2025/20,225000.0,3210,FARIDKOT(SC),28-Apr-2025,166731,89133,0.0,,,
Normal/Others,WS/MP18338/2024-2025/155948-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN NARSAPURAM VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/283,100000.0,3211,BHONGIR,19-Feb-2025,155948,89172,0.0,,,
Normal/Others,WS/MP18338/2024-2025/155947-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN PARUPALLY VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/282,100000.0,3212,BHONGIR,19-Feb-2025,155947,89173,0.0,,,
Normal/Others,WS/MP18338/2024-2025/155950-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN NEMILA VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/284,100000.0,3213,BHONGIR,19-Feb-2025,155950,89174,0.0,,,
Normal/Others,WS/MP18338/2024-2025/155952-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN BASANTHAPURAM VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/285,100000.0,3214,BHONGIR,19-Feb-2025,155952,89175,0.0,,,
Normal/Others,WS/MP18338/2024-2025/155946-Street lights,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),PROVIDING OF STREET LIGHTS IN SOMARAM VILLAGE,CHAMALA KIRAN KUMAR REDDY,3,415,LN/MP18338/2024-2025/281,100000.0,3215,BHONGIR,19-Feb-2025,155946,89176,0.0,,,
Normal/Others,"WS/MP18069/2024-2025/163016-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Construction of Pucca Path with drain at Lower Dhabrain Phase-II,RAJEEV BHARDWAJ,3,144,LN/MP18069/2024-2025/79,200000.0,3216,KANGRA,30-Jan-2026,163016,89187,0.0,True,1968402,
Normal/Others,"WS/MP017/2024-2025/166510-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),Construction of Retainning Wall around Kosasthali River near Sangeetkuppam,S. Jagathrakshakan,3,364,LN/MP017/2024-2025/56,989987.0,3217,ARAKKONAM,20-Feb-2025,166510,89195,0.0,,,
Normal/Others,WS/MP18225/2024-2025/143679-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Vijai Pasi S/o Durjan Pasi ke Ghar ke samne Handpump,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/1,73934.0,3218,KAUSHAMBI(SC),05-Feb-2026,143679,89198,0.0,True,1987303,
Normal/Others,WS/MP18225/2024-2025/144029-Installing hand pumps,Uttar Pradesh,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),Allipur Masjid ke samne handpump ,PUSHPENDRA SAROJ,3,466,LN/MP18225/2024-2025/3,73934.0,3219,KAUSHAMBI(SC),05-Feb-2026,144029,89199,0.0,True,1987318,
Normal/Others,"WS/MP18321/2024-2025/143692-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Construction of a road leading to the study center of Rabari Samaj from the state road from Talod to Wakatapur at Mahiyal village.,SHOBHANABEN MAHENDRASINH BARAIYA,3,129,LN/MP18321/2024-2025/2,300000.0,3220,SABARKANTHA,08-Aug-2025,143692,89207,0.0,True,1576356,
Normal/Others,WS/MP524/2024-2025/157643-Construction of artificial reef,Andhra Pradesh,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),"Providing Artificial leg to Mr Ganes, Pileru (V&G.P)
Physically Challenged",Midhun Reddy,3,26,LN/MP524/2024-2025/492,75000.0,3221,RAJAMPET,20-Feb-2025,157643,89208,0.0,True,1144212,
Normal/Others,"WS/MP370/2024-2025/140207-Purchase of IT systems, including hardware and software for educational purposes",Odisha,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),"Computer Education project at  Govt. U.P. School, Gailo, GP-Jaisar, Block-Subdega
",Shri Jual Oram,3,311,LN/MP370/2024-2025/56,480000.0,3222,SUNDARGARH (ST),21-Feb-2025,140207,89248,0.0,True,1148991,
Normal/Others,WS/MP18159/2024-2025/145800-Construction of public libraries and reading rooms,Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),R.U.P.V. Construction work of library room with veranda in Mangleshpur. G.P. Senthli P.S. Ramgarh (Alwar),BHUPENDER YADAV,3,351,LN/MP18159/2024-2025/17,980408.0,3223,ALWAR,07-Aug-2025,145800,89276,0.0,True,1570789,
Normal/Others,WS/MP18032/2024-2025/163528-Installing tube-wells and borewells,Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),Install tube-well in west side of jevari village near temple,SUDHAKAR SINGH,3,80,LN/MP18032/2024-2025/22,232171.0,3224,BUXAR,20-Feb-2025,163528,89293,0.0,,,
Normal/Others,"WS/MP18109/2024-2025/150119-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),GRAM PANCHAYAT KURRWAH KE GRAM MADHURI PAWAI ME MAIN ROAD SE SUSHIL GAUTAM KE GHAR TAK NAVEEN SADAK NIRMAN,DR. RAJESH MISHRA,3,240,LN/MP18109/2024-2025/9,998305.0,3225,SIDHI,08-Sep-2025,150119,89326,0.0,,,
Normal/Others,"WS/MP18321/2024-2025/149053-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Construction Work on CC Road at Bakshipanch Faliya At Navalpur village,SHOBHANABEN MAHENDRASINH BARAIYA,3,129,LN/MP18321/2024-2025/4,500000.0,3226,SABARKANTHA,08-Aug-2025,149053,89329,0.0,True,1576073,
Normal/Others,"WS/MP18321/2024-2025/152534-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Paver block work near vadi at Salatpur village of Talod taluka,SHOBHANABEN MAHENDRASINH BARAIYA,3,129,LN/MP18321/2024-2025/5,500000.0,3227,SABARKANTHA,08-Aug-2025,152534,89350,0.0,True,1576043,
Normal/Others,WS/MP18089/2024-2025/160216-Lighting of public spaces,Karnataka,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),Installation of solar street lights on the road from Koppal-Gadag road to Patan Masjid in Koppal city. [Ward no. 23] ,K. RAJASHEKAR BASAVARAJ HITNAL,3,170,LN/MP18089/2024-2025/11,498724.0,3228,KOPPAL,23-May-2025,160216,89393,0.0,True,1385005,
Normal/Others,"WS/MP18144/2024-2025/141589-Construction of roads, link roads, pathways or any other road with or without drainage system",Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),Construction of CC road from PWD road to Deypur UP School.,MALVIKA DEVI,3,307,LN/MP18144/2024-2025/12,300000.0,3229,KALAHANDI,30-Oct-2025,141589,89433,0.0,,,
